longitude,latitude,fakulte,glcm_contrast_5x5,glcm_homogeneity_5x5
27.204964173577043,38.368076193147154,Guzel Sanatlar,147.4472727272727,0.16334961563292538
27.20507864604795,38.368075992975584,Guzel Sanatlar,146.53136363636364,0.16600218957375834
27.205193118517723,38.36807579269225,Guzel Sanatlar,158.6522727272727,0.1733081799001922
27.20530759098636,38.36807559229716,Guzel Sanatlar,170.7404545454545,0.17765770428168864
27.20542206345386,38.368075391790306,Guzel Sanatlar,174.35386363636354,0.18000980559672577
27.20553653592022,38.368075191171684,Guzel Sanatlar,173.3261363636363,0.1839671850329255
27.204162613059495,38.367987468454835,Guzel Sanatlar,170.61681818181822,0.11083102064720905
27.20427708539638,38.367987269066255,Guzel Sanatlar,151.7315909090909,0.11481686501676264
27.204391557732134,38.367987069565906,Guzel Sanatlar,131.72954545454544,0.12046827647755917
27.204506030066753,38.3679868699538,Guzel Sanatlar,116.70909090909093,0.12401209651326048
27.204620502400243,38.36798667022993,Guzel Sanatlar,111.98795454545458,0.12907805285439583
27.204734974732595,38.36798647039429,Guzel Sanatlar,106.69613636363634,0.1467766755902055
27.20484944706382,38.3679862704469,Guzel Sanatlar,99.90795454545454,0.15873047777954755
27.2049639193939,38.36798607038774,Guzel Sanatlar,97.14363636363635,0.1657787754085734
27.205078391722854,38.36798587021681,Guzel Sanatlar,99.51386363636362,0.16249272883207289
27.205192864050666,38.36798566993412,Guzel Sanatlar,111.73204545454544,0.1690083648387407
27.205307336377345,38.367985469539676,Guzel Sanatlar,126.00522727272727,0.16788667630743445
27.205421808702884,38.36798526903346,Guzel Sanatlar,138.09068181818182,0.16757474219976037
27.205536281027285,38.367985068415486,Guzel Sanatlar,149.1859090909091,0.1713662810047996
27.20565075335055,38.36798486768575,Guzel Sanatlar,158.85977272727274,0.1790561758082198
27.20576522567267,38.367984666844244,Guzel Sanatlar,168.42272727272723,0.17366780021642375
27.20587969799366,38.367984465890984,Guzel Sanatlar,190.0154545454545,0.16395885423710066
27.204047887675138,38.36789754496573,Guzel Sanatlar,177.12795454545454,0.10388089364662892
27.204162359871198,38.36789734568954,Guzel Sanatlar,149.96818181818182,0.11691403291564498
27.20427683206612,38.3678971463016,Guzel Sanatlar,135.19159090909088,0.12005369842113492
27.204391304259918,38.36789694680189,Guzel Sanatlar,121.8102272727273,0.12740302171090223
27.204505776452578,38.36789674719043,Guzel Sanatlar,104.75181818181822,0.13601161181777505
27.20462024864411,38.3678965474672,Guzel Sanatlar,94.18159090909091,0.14203880689839476
27.20473472083451,38.367896347632204,Guzel Sanatlar,83.77295454545455,0.15885966460790116
27.204849193023772,38.36789614768545,Guzel Sanatlar,73.1345454545455,0.17273009721205934
27.2049636652119,38.367895947626934,Guzel Sanatlar,68.73386363636364,0.18049569015224937
27.20507813739889,38.36789574745665,Guzel Sanatlar,75.67772727272728,0.17116428322304011
27.205192609584742,38.367895547174605,Guzel Sanatlar,88.73840909090907,0.17535112808287548
27.205307081769465,38.367895346780806,Guzel Sanatlar,102.24636363636364,0.179109463663147
27.205421553953048,38.36789514627523,Guzel Sanatlar,112.86045454545453,0.17882128658634136
27.20553602613549,38.367894945657895,Guzel Sanatlar,123.14499999999998,0.18340152905869667
27.205650498316796,38.367894744928805,Guzel Sanatlar,134.2338636363636,0.18654703165190842
27.20576497049696,38.36789454408795,Guzel Sanatlar,149.6236363636363,0.17891581176050408
27.205879442675986,38.367894343135326,Guzel Sanatlar,180.21363636363623,0.16935496177144838
27.205993914853874,38.36789414207095,Guzel Sanatlar,190.285909090909,0.15550107873004068
27.206108387030618,38.36789394089481,Guzel Sanatlar,221.22636363636343,0.13999730926710455
27.206222859206218,38.367893739606906,Guzel Sanatlar,244.37568181818173,0.12916363664572714
27.20404763462993,38.367807422198396,Guzel Sanatlar,153.8304545454545,0.11331659308479182
27.20416210668403,38.367807222922856,Guzel Sanatlar,129.24159090909092,0.11918219530216317
27.204276578736998,38.367807023535555,Guzel Sanatlar,115.65545454545457,0.11437982236265573
27.204391050788836,38.36780682403649,Guzel Sanatlar,103.59477272727274,0.12037135981813835
27.20450552283954,38.36780662442566,Guzel Sanatlar,89.41840909090911,0.13155440902024995
27.204619994889114,38.367806424703076,Guzel Sanatlar,80.45113636363635,0.13871504215104252
27.204734466937552,38.36780622486872,Guzel Sanatlar,69.73681818181818,0.15585513431010786
27.204848938984856,38.3678060249226,Guzel Sanatlar,58.94318181818181,0.1699277745982412
27.204963411031027,38.36780582486473,Guzel Sanatlar,48.953409090909076,0.17764250664698295
27.20507788307606,38.367805624695094,Guzel Sanatlar,54.76113636363636,0.1706634518652943
27.20519235511996,38.36780542441369,Guzel Sanatlar,65.66068181818181,0.17406823767638488
27.205306827162723,38.367805224020536,Guzel Sanatlar,78.09818181818181,0.1845366475157228
27.205421299204342,38.36780502351561,Guzel Sanatlar,87.24636363636363,0.18747827361762173
27.205535771244833,38.36780482289892,Guzel Sanatlar,98.53704545454545,0.19202532836962632
27.20565024328418,38.36780462217047,Guzel Sanatlar,112.9447727272727,0.19239719650969125
27.20576471532239,38.36780442133026,Guzel Sanatlar,137.1572727272727,0.18367049178056277
27.205879187359457,38.36780422037828,Guzel Sanatlar,165.30931818181813,0.17178080464268838
27.205993659395386,38.367804019314555,Guzel Sanatlar,180.6772727272727,0.1575557409868761
27.20610813143017,38.36780381813906,Guzel Sanatlar,221.02204545454532,0.13924511561201852
